convective_available_potential_energy,k_index,cross_totals_index,vertical_totals_index,lifted_index,showalter_index,temp_1000_hpa,dewpoint_1000_hpa,temp_850_hpa,dewpoint_850_hpa,temp_700_hpa,dewpoint_700_hpa,temp_500_hpa,dewpoint_500_hpa,rain
25.79,29.1,17.3,23.3,-0.31,3.11,26.2,21.9,17.8,11.8,11.6,5.6,-5.5,12.5,0
25.79,29.1,17.3,23.3,-0.31,3.11,26.2,21.9,17.8,11.8,11.6,5.6,-5.5,12.5,0
40.49,33.5,20.1,22.7,-0.49,0.8,25.4,21.2,17.2,14.6,10.4,6.6,-5.5,-7.2,0
40.49,33.5,20.1,22.7,-0.49,0.8,25.4,21.2,17.2,14.6,10.4,6.6,-5.5,-7.2,0
305.37,31.6,21.8,23.1,-2.19,-1.16,25.6,23.0,17.8,16.5,11.8,3.8,-5.3,-5.3,0
305.37,31.6,21.8,23.1,-2.19,-1.16,25.6,23.0,17.8,16.5,11.8,3.8,-5.3,-5.3,0
582.22,34.9,20.7,23.5,-2.23,-0.26,26.6,22.8,18.2,15.4,8.8,4.8,-5.3,-5.3,0
582.22,34.9,20.7,23.5,-2.23,-0.26,26.6,22.8,18.2,15.4,8.8,4.8,-5.3,-5.3,0
76.22,39.4,21.2,23.3,-0.16,-0.75,24.2,21.7,18.2,16.1,8.2,8.2,-5.1,-5.1,0
76.22,39.4,21.2,23.3,-0.16,-0.75,24.2,21.7,18.2,16.1,8.2,8.2,-5.1,-5.1,0
111.56,39.5,21.5,23.7,-1.15,-0.96,24.4,21.6,18.0,15.8,9.2,9.2,-5.7,-6.6,0
111.56,39.5,21.5,23.7,-1.15,-0.96,24.4,21.6,18.0,15.8,9.2,9.2,-5.7,-6.6,0
103.16,30.1,18.3,22.5,0.05,1.83,26.2,22.0,18.8,14.6,10.0,3.0,-3.7,16.7,0
103.16,30.1,18.3,22.5,0.05,1.83,26.2,22.0,18.8,14.6,10.0,3.0,-3.7,16.7,0
2.19,32.5,18.4,22.9,1.04,1.8,25.6,21.0,18.6,14.1,8.8,4.3,-4.3,13.3,0
2.19,32.5,18.4,22.9,1.04,1.8,25.6,21.0,18.6,14.1,8.8,4.3,-4.3,13.3,0
192.77,41.7,22.3,24.1,-0.94,-2.48,23.4,22.4,19.6,17.8,9.0,8.8,-4.5,-4.5,0
192.77,41.7,22.3,24.1,-0.94,-2.48,23.4,22.4,19.6,17.8,9.0,8.8,-4.5,-4.5,0
216.21,37.5,21.5,24.3,-2.38,-0.97,23.6,23.2,18.0,15.2,9.6,7.6,-6.3,-6.3,0
216.21,37.5,21.5,24.3,-2.38,-0.97,23.6,23.2,18.0,15.2,9.6,7.6,-6.3,-6.3,0
17.96,33.2,20.6,23.5,-0.46,-0.34,24.6,21.7,18.6,15.7,11.2,5.2,-4.9,-9.9,0
17.96,33.2,20.6,23.5,-0.46,-0.34,24.6,21.7,18.6,15.7,11.2,5.2,-4.9,-9.9,0
484.4,32.9,21.7,23.1,-2.87,-0.78,24.8,23.0,17.2,15.8,10.6,4.6,-5.9,-8.5,0
484.4,32.9,21.7,23.1,-2.87,-0.78,24.8,23.0,17.2,15.8,10.6,4.6,-5.9,-8.5,0
4.01,35.9,18.5,20.3,1.4,2.32,24.4,21.9,17.4,15.6,9.4,9.4,-2.9,-7.9,0
4.01,35.9,18.5,20.3,1.4,2.32,24.4,21.9,17.4,15.6,9.4,9.4,-2.9,-7.9,0
186.5,37.7,21.0,24.1,-1.59,-0.92,24.6,22.4,19.0,15.9,10.0,7.7,-5.1,-5.6,0
301.16,31.3,21.3,22.1,-1.15,-0.77,26.0,22.7,18.0,17.2,12.0,4.0,-4.1,17.1,0
301.16,31.3,21.3,22.1,-1.15,-0.77,26.0,22.7,18.0,17.2,12.0,4.0,-4.1,17.1,0
0.0,21.7,14.3,24.3,6.49,4.9,24.4,15.4,19.4,9.4,9.4,-2.6,-4.9,16.9,0
0.0,21.7,14.3,24.3,6.49,4.9,24.4,15.4,19.4,9.4,9.4,-2.6,-4.9,16.9,0
0.0,21.5,9.7,22.7,2.66,8.95,25.6,19.6,18.8,5.8,10.0,3.0,-3.9,17.9,0
0.0,21.5,9.7,22.7,2.66,8.95,25.6,19.6,18.8,5.8,10.0,3.0,-3.9,17.9,0
0.0,24.7,13.7,23.7,3.59,5.64,24.6,17.6,19.0,9.0,10.8,2.8,-4.7,-7.7,0
0.0,24.7,13.7,23.7,3.59,5.64,24.6,17.6,19.0,9.0,10.8,2.8,-4.7,-7.7,0
0.0,25.5,15.5,21.5,2.43,5.24,25.0,19.0,17.0,11.0,10.6,3.6,-4.5,-9.4,0
17.94,32.7,20.1,23.3,0.07,0.6,24.4,20.0,17.6,14.4,10.2,5.2,-5.7,10.0,0
17.94,32.7,20.1,23.3,0.07,0.6,24.4,20.0,17.6,14.4,10.2,5.2,-5.7,10.0,0
0.0,33.3,19.2,22.7,2.35,1.58,24.6,17.6,17.4,13.9,9.2,5.9,-5.3,-9.1,0
0.0,33.3,19.2,22.7,2.35,1.58,24.6,17.6,17.4,13.9,9.2,5.9,-5.3,-9.1,0
0.05,25.1,15.5,24.5,2.08,3.81,25.2,19.2,19.6,10.6,10.6,0.6,-4.9,12.9,0
0.05,25.1,15.5,24.5,2.08,3.81,25.2,19.2,19.6,10.6,10.6,0.6,-4.9,12.9,0
47.02,31.5,19.5,24.5,-1.09,0.92,24.8,19.8,18.0,13.0,10.0,4.0,-6.5,14.5,0
47.02,31.5,19.5,24.5,-1.09,0.92,24.8,19.8,18.0,13.0,10.0,4.0,-6.5,14.5,0
6.37,30.8,19.2,23.7,1.08,1.0,25.8,19.8,18.6,14.1,10.6,3.6,-5.1,32.1,0
6.37,30.8,19.2,23.7,1.08,1.0,25.8,19.8,18.6,14.1,10.6,3.6,-5.1,32.1,0
1.15,19.5,18.1,21.3,2.26,2.69,26.0,19.0,17.4,14.2,10.2,-5.8,-3.9,34.9,0
1.15,19.5,18.1,21.3,2.26,2.69,26.0,19.0,17.4,14.2,10.2,-5.8,-3.9,34.9,0
0.08,15.8,18.4,23.3,0.6,2.28,26.0,20.0,17.4,12.5,9.8,10.2,-5.9,11.9,0
0.08,15.8,18.4,23.3,0.6,2.28,26.0,20.0,17.4,12.5,9.8,10.2,-5.9,11.9,0
0.0,27.7,20.1,24.9,1.1,0.51,25.0,17.0,17.6,12.8,11.0,1.0,-7.3,20.3,0
0.0,27.7,20.1,24.9,1.1,0.51,25.0,17.0,17.6,12.8,11.0,1.0,-7.3,20.3,0
18.45,26.8,19.6,23.5,0.69,0.81,24.4,19.9,18.2,14.3,10.8,-0.2,-5.3,24.3,0
18.45,26.8,19.6,23.5,0.69,0.81,24.4,19.9,18.2,14.3,10.8,-0.2,-5.3,24.3,0
0.0,16.1,6.3,24.3,3.9,10.53,23.6,17.6,18.8,0.8,8.8,-0.2,-5.5,15.5,0
0.0,16.1,6.3,24.3,3.9,10.53,23.6,17.6,18.8,0.8,8.8,-0.2,-5.5,15.5,0
0.0,-9.3,12.9,21.9,4.84,7.41,25.0,18.0,16.8,7.8,11.4,27.6,-5.1,14.1,0
0.0,-9.3,12.9,21.9,4.84,7.41,25.0,18.0,16.8,7.8,11.4,27.6,-5.1,14.1,0
0.0,3.3,18.9,22.7,4.01,1.86,24.8,16.8,17.4,13.6,12.0,21.0,-5.3,-9.1,0
0.0,3.3,18.9,22.7,4.01,1.86,24.8,16.8,17.4,13.6,12.0,21.0,-5.3,-9.1,0
5.65,35.7,19.9,24.9,1.49,0.1,26.8,17.8,19.0,14.0,9.4,6.2,-5.9,-9.2,0
5.65,35.7,19.9,24.9,1.49,0.1,26.8,17.8,19.0,14.0,9.4,6.2,-5.9,-9.2,0
146.43,35.2,18.1,25.1,-1.38,1.87,24.8,21.0,18.6,11.6,8.4,6.9,-6.5,-6.5,0
146.43,35.2,18.1,25.1,-1.38,1.87,24.8,21.0,18.6,11.6,8.4,6.9,-6.5,-6.5,0
310.94,34.3,21.4,23.3,-1.43,-0.48,25.0,21.7,17.2,15.3,10.0,5.7,-6.1,-7.3,0
310.94,34.3,21.4,23.3,-1.43,-0.48,25.0,21.7,17.2,15.3,10.0,5.7,-6.1,-7.3,0
64.28,32.0,20.0,24.1,0.09,0.48,25.6,19.6,18.0,13.9,11.0,5.0,-6.1,11.1,1
64.28,32.0,20.0,24.1,0.09,0.48,25.6,19.6,18.0,13.9,11.0,5.0,-6.1,11.1,0
39.33,30.6,20.4,24.3,-0.87,0.45,25.6,19.6,17.2,13.3,8.6,1.6,-7.1,18.1,0
39.33,30.6,20.4,24.3,-0.87,0.45,25.6,19.6,17.2,13.3,8.6,1.6,-7.1,18.1,0
0.0,0.5,16.9,22.9,2.51,3.59,24.6,18.6,17.6,11.6,9.4,24.6,-5.3,14.3,0
0.0,0.5,16.9,22.9,2.51,3.59,24.6,18.6,17.6,11.6,9.4,24.6,-5.3,14.3,0
0.0,-9.3,1.9,25.9,5.37,11.79,24.4,15.4,19.8,-4.2,11.0,20.0,-6.1,14.1,0
0.0,14.9,10.5,25.5,2.48,7.6,24.6,17.6,18.4,3.4,10.2,-3.8,-7.1,14.1,0
0.0,14.9,10.5,25.5,2.48,7.6,24.6,17.6,18.4,3.4,10.2,-3.8,-7.1,14.1,0
38.62,17.4,20.0,23.5,0.37,0.78,24.6,20.1,17.4,13.9,10.4,-9.6,-6.1,21.1,0
38.62,17.4,20.0,23.5,0.37,0.78,24.6,20.1,17.4,13.9,10.4,-9.6,-6.1,21.1,0
60.31,27.4,18.6,22.9,-0.11,2.39,25.4,20.4,16.8,12.5,9.2,1.2,-6.1,39.1,0
60.31,27.4,18.6,22.9,-0.11,2.39,25.4,20.4,16.8,12.5,9.2,1.2,-6.1,39.1,0
0.0,25.5,17.7,23.7,2.14,2.71,25.8,18.8,17.8,11.8,8.2,-1.8,-5.9,29.9,0
0.0,25.5,17.7,23.7,2.14,2.71,25.8,18.8,17.8,11.8,8.2,-1.8,-5.9,29.9,0
7.74,35.7,20.5,22.7,1.08,1.08,26.0,18.0,15.8,13.6,6.2,5.6,-6.9,12.9,0
7.74,35.7,20.5,22.7,1.08,1.08,26.0,18.0,15.8,13.6,6.2,5.6,-6.9,12.9,0
0.0,28.8,17.4,21.7,3.53,3.77,25.0,18.0,16.4,12.1,7.6,2.6,-5.3,15.3,0
0.0,28.8,17.4,21.7,3.53,3.77,25.0,18.0,16.4,12.1,7.6,2.6,-5.3,15.3,0
0.0,19.1,15.3,23.3,4.74,5.58,26.0,13.0,15.8,7.8,9.8,-2.2,-7.5,14.5,0
0.0,19.1,15.3,23.3,4.74,5.58,26.0,13.0,15.8,7.8,9.8,-2.2,-7.5,14.5,0
0.0,10.0,18.0,21.5,3.53,3.41,24.2,18.2,16.0,12.5,11.6,12.4,-5.5,41.5,0
0.0,10.0,18.0,21.5,3.53,3.41,24.2,18.2,16.0,12.5,11.6,12.4,-5.5,41.5,0
0.0,30.2,17.5,23.5,3.25,3.32,25.6,16.6,16.8,10.8,8.0,3.9,-6.7,12.7,0
0.0,30.2,17.5,23.5,3.25,3.32,25.6,16.6,16.8,10.8,8.0,3.9,-6.7,12.7,0
9.89,36.4,21.3,24.3,-0.52,-0.13,25.2,19.2,16.6,13.6,8.6,7.1,-7.7,12.3,0
9.89,36.4,21.3,24.3,-0.52,-0.13,25.2,19.2,16.6,13.6,8.6,7.1,-7.7,12.3,0
0.37,31.0,17.7,24.7,1.32,2.66,26.0,18.0,17.6,10.6,9.0,4.7,-7.1,13.1,0
0.37,31.0,17.7,24.7,1.32,2.66,26.0,18.0,17.6,10.6,9.0,4.7,-7.1,13.1,0
53.94,36.2,20.5,27.5,-1.53,-1.14,27.4,19.4,20.2,13.2,10.2,5.7,-7.3,-8.5,0
53.94,36.2,20.5,27.5,-1.53,-1.14,27.4,19.4,20.2,13.2,10.2,5.7,-7.3,-8.5,0
303.13,27.5,20.5,25.5,-3.28,-0.08,26.4,21.7,18.0,13.0,12.6,1.6,-7.5,16.5,0
303.13,27.5,20.5,25.5,-3.28,-0.08,26.4,21.7,18.0,13.0,12.6,1.6,-7.5,16.5,0
0.0,2.5,3.5,24.5,4.4,11.88,25.6,17.6,19.0,-2.0,10.6,-9.4,-5.5,15.5,0
0.0,2.9,6.7,26.7,2.59,9.15,24.0,18.0,19.2,-0.8,9.8,13.2,-7.5,14.5,0
0.0,6.7,5.1,25.1,5.52,10.95,24.2,19.2,17.6,-2.4,9.6,-6.4,-7.5,17.5,0
0.0,6.7,5.1,25.1,5.52,10.95,24.2,19.2,17.6,-2.4,9.6,-6.4,-7.5,17.5,0
0.0,-19.7,2.5,25.5,7.12,11.82,24.4,12.4,18.8,-4.2,11.0,30.0,-6.7,16.7,0
0.0,-19.7,2.5,25.5,7.12,11.82,24.4,12.4,18.8,-4.2,11.0,30.0,-6.7,16.7,0
0.0,6.3,17.9,22.9,3.91,3.2,25.0,16.0,16.4,11.4,12.8,15.2,-6.5,19.5,0
0.0,6.3,17.9,22.9,3.91,3.2,25.0,16.0,16.4,11.4,12.8,15.2,-6.5,19.5,0
0.0,27.2,12.3,24.3,4.33,6.75,25.6,15.6,18.4,6.4,6.0,2.5,-5.9,18.9,0
0.0,27.2,12.3,24.3,4.33,6.75,25.6,15.6,18.4,6.4,6.0,2.5,-5.9,18.9,0
10.57,25.8,17.6,22.5,1.35,3.17,25.6,19.6,17.2,12.3,10.2,1.2,-5.3,36.3,0
10.57,25.8,17.6,22.5,1.35,3.17,25.6,19.6,17.2,12.3,10.2,1.2,-5.3,36.3,0
0.0,3.3,9.7,25.7,2.11,7.98,25.6,17.6,18.6,2.6,10.0,15.0,-7.1,18.1,0
0.0,3.3,9.7,25.7,2.11,7.98,25.6,17.6,18.6,2.6,10.0,15.0,-7.1,18.1,0
0.0,-11.1,10.7,23.7,2.88,8.12,25.4,18.4,18.2,5.2,11.0,29.0,-5.5,38.5,0
0.0,-11.1,10.7,23.7,2.88,8.12,25.4,18.4,18.2,5.2,11.0,29.0,-5.5,38.5,0
0.0,9.7,15.1,23.1,4.16,5.48,23.2,16.2,16.6,8.6,9.8,12.2,-6.5,13.5,0
0.0,16.7,4.1,26.1,4.35,10.79,24.2,16.2,18.6,-3.4,8.6,2.6,-7.5,22.5,0
0.0,15.1,5.7,25.7,5.38,10.25,25.6,13.6,18.4,-1.6,10.0,1.0,-7.3,18.3,0
0.0,15.1,5.7,25.7,5.38,10.25,25.6,13.6,18.4,-1.6,10.0,1.0,-7.3,18.3,0
0.0,15.7,8.1,25.1,5.03,9.19,25.4,15.4,18.6,1.6,10.2,-0.8,-6.5,13.5,0
0.0,1.5,10.9,25.9,2.95,7.39,24.6,15.6,17.6,2.6,11.6,15.4,-8.3,16.3,0
0.0,1.5,10.9,25.9,2.95,7.39,24.6,15.6,17.6,2.6,11.6,15.4,-8.3,16.3,0
0.0,-1.1,16.7,21.5,4.77,4.95,24.4,16.4,15.2,10.4,11.6,21.4,-6.3,14.3,0
0.0,-1.1,16.7,21.5,4.77,4.95,24.4,16.4,15.2,10.4,11.6,21.4,-6.3,14.3,0
10.29,5.3,20.3,24.5,1.46,1.06,24.2,16.2,16.0,11.8,11.4,19.6,-8.5,14.5,0
10.29,5.3,20.3,24.5,1.46,1.06,24.2,16.2,16.0,11.8,11.4,19.6,-8.5,14.5,0
2.15,3.7,19.3,24.3,0.44,1.8,24.6,18.6,16.4,11.4,11.6,20.4,-7.9,15.9,0
2.15,3.7,19.3,24.3,0.44,1.8,24.6,18.6,16.4,11.4,11.6,20.4,-7.9,15.9,0
0.0,5.1,17.5,24.5,1.76,3.26,24.8,17.8,16.6,9.6,11.4,17.6,-7.9,15.9,0
0.0,5.1,17.5,24.5,1.76,3.26,24.8,17.8,16.6,9.6,11.4,17.6,-7.9,15.9,0
0.0,11.3,17.7,23.7,2.35,3.2,25.2,18.2,16.6,10.6,9.0,14.0,-7.1,14.1,0
0.0,20.7,17.9,25.9,1.13,2.23,25.8,17.8,17.8,9.8,9.2,-5.8,-8.1,10.7,0
0.0,20.7,17.9,25.9,1.13,2.23,25.8,17.8,17.8,9.8,9.2,-5.8,-8.1,10.7,0
30.7,18.3,17.1,26.1,0.13,2.71,25.0,18.0,18.2,9.2,10.0,-7.0,-7.9,12.5,0
30.7,18.3,17.1,26.1,0.13,2.71,25.0,18.0,18.2,9.2,10.0,-7.0,-7.9,12.5,0
60.2,18.1,19.7,24.7,-1.58,0.98,24.4,21.2,17.4,12.4,11.0,-8.0,-7.3,15.3,0
60.2,18.1,19.7,24.7,-1.58,0.98,24.4,21.2,17.4,12.4,11.0,-8.0,-7.3,15.3,0
20.05,18.5,16.5,22.5,1.77,3.83,25.2,20.2,18.0,12.0,8.8,-7.2,-4.5,16.5,0
20.05,18.5,16.5,22.5,1.77,3.83,25.2,20.2,18.0,12.0,8.8,-7.2,-4.5,16.5,0
0.82,19.9,15.7,27.7,0.45,2.82,25.8,18.8,20.2,8.2,10.4,-5.6,-7.5,17.5,0
0.82,19.9,15.7,27.7,0.45,2.82,25.8,18.8,20.2,8.2,10.4,-5.6,-7.5,17.5,0
0.0,18.9,14.5,25.5,5.89,4.49,26.2,14.2,19.4,8.4,9.8,-5.2,-6.1,17.1,0
0.0,18.9,14.5,25.5,5.89,4.49,26.2,14.2,19.4,8.4,9.8,-5.2,-6.1,17.1,0
0.0,9.1,8.7,21.7,11.77,10.34,26.4,11.4,17.4,4.4,10.4,-6.6,-4.3,17.3,0
0.0,9.1,8.7,21.7,11.77,10.34,26.4,11.4,17.4,4.4,10.4,-6.6,-4.3,17.3,0
0.0,1.5,11.9,23.9,3.44,7.09,24.8,17.8,18.6,6.6,10.6,18.4,-5.3,16.3,0
0.0,1.5,11.9,23.9,3.44,7.09,24.8,17.8,18.6,6.6,10.6,18.4,-5.3,16.3,0
0.56,14.5,18.1,23.1,1.5,3.0,24.8,17.8,16.4,11.4,10.8,-9.2,-6.7,12.7,0
0.56,14.5,18.1,23.1,1.5,3.0,24.8,17.8,16.4,11.4,10.8,-9.2,-6.7,12.7,0
0.0,23.5,13.1,26.1,1.94,5.66,24.6,16.6,18.4,5.4,9.8,1.8,-7.7,14.7,0
0.0,31.0,18.6,23.5,2.39,2.08,24.8,17.8,17.4,12.5,9.0,4.0,-6.1,16.1,0
49.39,26.9,19.5,24.1,-0.92,1.64,24.0,20.5,16.4,11.8,9.6,0.6,-7.7,13.7,0
49.39,26.9,19.5,24.1,-0.92,1.64,24.0,20.5,16.4,11.8,9.6,0.6,-7.7,13.7,0
0.0,9.1,15.3,19.7,4.36,6.13,26.6,17.6,15.8,11.4,11.8,10.2,-3.9,18.9,0
0.0,9.1,15.3,19.7,4.36,6.13,26.6,17.6,15.8,11.4,11.8,10.2,-3.9,18.9,0
0.0,1.1,15.1,21.1,5.74,6.05,24.4,15.4,16.0,10.0,9.2,20.8,-5.1,18.1,0
0.0,1.1,15.1,21.1,5.74,6.05,24.4,15.4,16.0,10.0,9.2,20.8,-5.1,18.1,0
0.0,29.4,16.1,22.1,3.8,4.31,25.2,18.2,17.8,11.8,8.8,4.3,-4.3,15.3,0
0.0,29.4,16.1,22.1,3.8,4.31,25.2,18.2,17.8,11.8,8.8,4.3,-4.3,15.3,0
20.62,24.1,16.7,23.7,2.49,2.96,25.2,19.2,19.4,12.4,11.0,-1.0,-4.3,27.3,0
20.62,24.1,16.7,23.7,2.49,2.96,25.2,19.2,19.4,12.4,11.0,-1.0,-4.3,27.3,0
0.0,25.1,16.1,23.1,3.17,4.11,26.4,17.4,18.0,11.0,9.8,0.8,-5.1,29.1,0
0.0,25.1,16.1,23.1,3.17,4.11,26.4,17.4,18.0,11.0,9.8,0.8,-5.1,29.1,0
0.0,1.2,18.4,22.5,6.11,2.61,26.2,13.2,16.8,12.7,12.0,22.0,-5.7,19.7,0
0.0,1.2,18.4,22.5,6.11,2.61,26.2,13.2,16.8,12.7,12.0,22.0,-5.7,19.7,0
0.0,1.3,20.7,25.7,4.02,0.32,25.2,13.2,16.6,11.6,11.8,24.2,-9.1,11.0,0
0.0,1.3,20.7,25.7,4.02,0.32,25.2,13.2,16.6,11.6,11.8,24.2,-9.1,11.0,0
0.0,-13.7,-3.7,24.3,8.53,14.92,25.8,13.8,19.0,-9.0,9.0,20.0,-5.3,35.3,0
0.0,-13.7,-3.7,24.3,8.53,14.92,25.8,13.8,19.0,-9.0,9.0,20.0,-5.3,35.3,0
0.0,-15.9,-2.9,23.1,12.48,15.43,25.6,8.6,18.0,-8.0,9.2,21.8,-5.1,22.1,0
0.0,-15.9,-2.9,23.1,12.48,15.43,25.6,8.6,18.0,-8.0,9.2,21.8,-5.1,22.1,0
0.0,14.1,5.1,22.1,10.12,12.66,25.8,10.8,16.0,-1.0,9.0,2.0,-6.1,18.1,0
0.0,14.1,5.1,22.1,10.12,12.66,25.8,10.8,16.0,-1.0,9.0,2.0,-6.1,18.1,0
0.0,22.9,18.7,24.7,2.35,1.96,25.4,16.4,17.2,11.2,10.6,-2.4,-7.5,23.5,0
0.0,22.9,18.7,24.7,2.35,1.96,25.4,16.4,17.2,11.2,10.6,-2.4,-7.5,23.5,0
0.0,26.9,18.7,24.7,3.71,1.55,26.0,15.0,18.2,12.2,9.4,-0.6,-6.5,35.5,0
0.0,26.9,18.7,24.7,3.71,1.55,26.0,15.0,18.2,12.2,9.4,-0.6,-6.5,35.5,0
0.0,-4.7,-3.5,26.5,8.43,13.39,26.0,11.0,19.8,10.2,8.8,12.2,-6.7,20.7,0
0.0,-4.7,-3.5,26.5,8.43,13.39,26.0,11.0,19.8,10.2,8.8,12.2,-6.7,20.7,0
0.0,-2.7,0.3,25.3,6.04,12.84,24.4,15.4,19.0,-6.0,8.4,13.6,-6.3,14.3,0
0.0,-2.7,0.3,25.3,6.04,12.84,24.4,15.4,19.0,-6.0,8.4,13.6,-6.3,14.3,0
0.0,5.9,10.7,21.7,6.54,8.99,25.4,15.4,17.2,6.2,11.4,10.6,-4.5,15.5,0
0.0,5.9,10.7,21.7,6.54,8.99,25.4,15.4,17.2,6.2,11.4,10.6,-4.5,15.5,0
14.04,20.5,18.5,22.5,3.0,2.43,25.0,17.0,17.0,13.0,10.2,-4.8,-5.5,15.5,0
14.04,20.5,18.5,22.5,3.0,2.43,25.0,17.0,17.0,13.0,10.2,-4.8,-5.5,15.5,0
0.0,26.2,19.6,24.1,2.4,1.03,26.4,16.4,17.6,13.1,11.0,0.0,-6.5,14.5,0
0.0,26.2,19.6,24.1,2.4,1.03,26.4,16.4,17.6,13.1,11.0,0.0,-6.5,14.5,0
0.0,20.1,15.7,26.7,3.29,3.29,25.4,15.4,19.4,8.4,11.0,-4.0,-7.3,16.3,0
0.0,20.1,15.7,26.7,3.29,3.29,25.4,15.4,19.4,8.4,11.0,-4.0,-7.3,16.3,0
0.0,-10.7,0.7,24.7,6.98,13.1,24.4,14.4,17.6,-6.4,13.0,16.0,-7.1,20.1,0
0.0,-10.7,0.7,24.7,6.98,13.1,24.4,14.4,17.6,-6.4,13.0,16.0,-7.1,20.1,0
0.0,-1.5,5.1,20.1,11.89,13.46,25.4,10.4,16.4,1.4,9.6,13.4,-3.7,33.7,0
0.0,-2.5,8.1,22.1,7.66,10.85,24.2,14.2,16.4,2.4,10.2,16.8,-5.7,36.7,0
0.0,-2.5,8.1,22.1,7.66,10.85,24.2,14.2,16.4,2.4,10.2,16.8,-5.7,36.7,0
0.0,1.1,11.1,19.1,10.39,10.08,25.0,12.0,15.0,7.0,9.8,15.2,-4.1,42.1,0
0.0,1.1,11.1,19.1,10.39,10.08,25.0,12.0,15.0,7.0,9.8,15.2,-4.1,42.1,0
0.0,4.5,8.7,21.7,6.36,10.5,25.2,15.2,16.8,3.8,10.0,11.0,-4.9,35.9,0
0.0,5.5,8.1,24.1,7.54,9.84,25.8,11.8,17.4,1.4,11.4,-8.6,-6.7,23.7,0
0.0,16.9,14.7,24.7,3.67,5.24,25.4,15.4,17.2,7.2,10.6,-4.4,-7.5,19.5,0
0.0,16.9,14.7,24.7,3.67,5.24,25.4,15.4,17.2,7.2,10.6,-4.4,-7.5,19.5,0
0.0,11.7,12.5,25.5,3.44,6.32,27.4,14.4,18.2,5.2,11.0,-8.0,-7.3,42.3,0
0.0,11.7,12.5,25.5,3.44,6.32,27.4,14.4,18.2,5.2,11.0,-8.0,-7.3,42.3,0
0.0,11.7,12.7,21.7,5.94,7.53,25.4,15.4,17.0,8.0,10.2,-7.8,-4.7,43.7,0
0.0,11.7,12.7,21.7,5.94,7.53,25.4,15.4,17.0,8.0,10.2,-7.8,-4.7,43.7,0
0.0,6.9,14.3,23.3,3.89,5.72,27.2,16.2,17.6,8.6,10.8,14.2,-5.7,26.7,0
0.0,3.7,12.5,20.5,6.61,7.86,25.6,16.6,17.2,9.2,12.0,14.0,-3.3,24.3,0
0.0,3.7,12.5,20.5,6.61,7.86,25.6,16.6,17.2,9.2,12.0,14.0,-3.3,24.3,0
0.0,10.1,15.5,22.5,3.99,4.86,26.4,16.4,17.6,10.6,11.2,11.8,-4.9,27.9,0
0.0,10.1,15.5,22.5,3.99,4.86,26.4,16.4,17.6,10.6,11.2,11.8,-4.9,27.9,0
0.0,15.1,16.7,23.7,4.07,3.35,25.8,15.8,18.4,11.4,11.2,-8.8,-5.3,18.3,0
0.0,15.1,16.7,23.7,4.07,3.35,25.8,15.8,18.4,11.4,11.2,-8.8,-5.3,18.3,0
12.37,20.3,15.9,23.9,0.8,4.01,25.8,18.8,18.4,10.4,10.0,-4.0,-5.5,20.5,0
12.37,20.3,15.9,23.9,0.8,4.01,25.8,18.8,18.4,10.4,10.0,-4.0,-5.5,20.5,0
34.9,22.9,20.3,26.3,-1.29,-0.22,25.8,19.8,18.6,12.6,10.4,-5.6,-7.7,15.7,0
0.0,16.9,15.1,25.1,3.89,4.3,25.4,16.4,18.8,8.8,9.8,-7.2,-6.3,26.3,0
0.0,27.5,17.9,22.5,3.29,2.72,27.6,16.6,17.6,13.0,9.4,1.4,-4.9,34.9,0
0.0,27.5,17.9,22.5,3.29,2.72,27.6,16.6,17.6,13.0,9.4,1.4,-4.9,34.9,0
4.25,26.7,18.7,23.7,0.42,2.15,26.6,18.6,17.0,12.0,10.2,1.2,-6.7,14.7,0
4.25,26.7,18.7,23.7,0.42,2.15,26.6,18.6,17.0,12.0,10.2,1.2,-6.7,14.7,0
0.0,26.1,16.3,27.3,0.01,3.2,25.6,16.6,17.8,6.8,8.8,0.8,-9.5,12.8,0
0.0,26.1,16.3,27.3,0.01,3.2,25.6,16.6,17.8,6.8,8.8,0.8,-9.5,12.8,0
0.0,23.5,12.5,22.5,6.19,7.17,26.4,14.4,18.0,8.0,10.6,3.6,-4.5,41.5,0
0.0,23.5,12.5,22.5,6.19,7.17,26.4,14.4,18.0,8.0,10.6,3.6,-4.5,41.5,0
0.0,7.9,8.3,22.3,3.43,10.35,25.6,17.6,17.6,3.6,11.2,-6.8,-4.7,46.7,0
0.0,7.9,8.3,22.3,3.43,10.35,25.6,17.6,17.6,3.6,11.2,-6.8,-4.7,46.7,0
0.0,4.3,11.7,24.7,3.18,7.28,25.4,16.4,17.6,4.6,11.0,14.0,-7.1,10.0,0
0.0,4.3,11.7,24.7,3.18,7.28,25.4,16.4,17.6,4.6,11.0,14.0,-7.1,10.0,0
0.0,20.9,8.9,25.9,2.53,8.31,26.4,16.4,19.0,2.0,9.6,2.6,-6.9,17.9,0
0.0,20.9,8.9,25.9,2.53,8.31,26.4,16.4,19.0,2.0,9.6,2.6,-6.9,17.9,0
243.73,27.0,19.2,23.3,-1.45,1.81,26.2,20.2,16.8,12.7,10.6,1.6,-6.5,20.5,0
243.73,27.0,19.2,23.3,-1.45,1.81,26.2,20.2,16.8,12.7,10.6,1.6,-6.5,20.5,0
